image	bicycle	bird	bottle	car	chair	diningtable	dog	person	pottedplant	sofa	
00011136	-1.334585	-1.531962	-1.186355	-1.556855	-1.380037	-1.194579	1.824481	-0.902786	-2.055849	-0.978299	
00011137	-0.950191	-1.126156	-1.622418	-0.251921	-1.190481	-1.316211	-1.042968	-0.500722	-0.298340	-1.266079	
00011138	-1.647062	1.168163	-1.172873	-2.746241	-2.234102	-1.905450	-1.190202	-1.037118	-1.070290	-2.478684	
00011139	-1.223220	-0.874180	-0.693920	-0.934618	-0.813951	-1.016432	-1.508332	1.895132	-1.060457	-1.121153	
00011140	-0.979954	-1.279848	-0.611695	-2.250550	-0.132798	-0.690902	-2.469250	-1.947970	-0.733431	-1.555751	
00011141	-1.231477	-1.269351	-2.922476	2.052838	-1.838361	-1.818079	-2.139078	-0.459957	-1.907904	-2.320725	
00011142	-1.117230	-1.085603	-1.869113	0.196399	-0.975164	-0.983087	-0.729154	-0.475876	-1.050601	-1.900650	
00011143	-1.367561	-2.918167	-1.469933	-0.898156	-1.431771	-1.954296	-1.155998	0.616256	-1.601915	-1.940106	
00011144	0.810938	-1.995453	-0.929033	-0.436997	-1.173174	-2.268582	-0.594674	-2.828501	-2.208284	-1.910909	
00011145	-1.623591	-2.146441	-2.070423	1.559440	-1.647369	-2.117651	-1.456501	-0.216389	-1.330831	-1.817266	
00011146	-1.342197	-1.195622	-0.329225	-1.048224	-0.542214	-0.768990	-1.216286	2.575895	-0.786834	-0.606267	
00011147	-0.923963	-1.056677	-0.302310	-0.970505	-0.943784	-1.068805	-1.333866	1.922970	-1.536754	-1.196052	
00011148	-0.450804	-1.846576	-0.806117	-0.779994	0.050318	-1.425394	-1.663832	0.727637	-1.308375	-1.370483	
00011149	-1.836054	-1.218495	3.031069	-0.702022	-1.586345	-0.396542	-1.451716	-0.002945	-2.032027	-2.350561	
00011150	-1.497086	-0.920854	-0.571804	-1.394403	-0.110733	-0.677856	-1.495705	2.005866	-0.923398	-2.015171	
00011151	-1.395573	-3.009167	-1.689310	-1.010935	-1.309291	-1.531779	-1.193548	-1.625282	3.364814	-1.746660	
00011152	-1.309139	-1.050325	-0.563416	-1.026640	0.859149	0.281192	-1.657651	-1.465302	-1.159173	-0.870287	
00011153	-1.148852	-0.906480	-0.388708	-1.020257	-0.775042	-1.138913	0.070353	0.774019	-1.026072	-0.452213	
00011154	-1.352356	-1.472597	-1.015648	-1.809548	-0.807946	-1.380257	-1.209059	1.420478	-0.714371	-0.547509	
00011155	-1.547361	-1.608767	-0.835642	-0.922389	-1.123813	-1.028549	-1.033101	2.693879	-1.023756	-0.893763	
00011156	-1.866691	-1.189158	-0.897280	-1.551124	-1.387721	-1.185768	0.173460	0.812108	-1.534290	-0.755995	
00011157	-1.228619	-1.887398	-1.800561	2.109107	-1.659222	-2.139855	-1.405830	-0.290484	-1.588735	-1.461541	
00011158	-1.728077	-1.979864	-2.238534	-2.422945	-0.502815	-1.437011	1.845575	-1.442620	-1.119601	-1.524384	
00011159	0.009384	-3.041253	-2.050460	-1.074607	-2.209778	-1.321674	-3.131372	2.136523	-0.233245	-1.578959	
00011160	-1.353886	-1.878862	-2.262027	2.388954	-1.953209	-2.536886	-1.995965	-0.503449	-1.521055	-2.450103	
00011161	-1.966612	4.429185	-1.306766	-1.758815	-2.125396	-1.273779	-1.619460	-4.535579	-1.360660	-1.309566	
00011162	-1.396822	-1.684330	-1.235299	1.069486	-1.806122	-2.104677	-1.336025	-0.091963	-3.540482	-0.864871	
00011163	-1.381416	-1.645233	-2.857846	2.496984	-1.845768	-1.673471	-2.363811	-0.996176	-2.390773	-2.405450	
00011164	-0.692228	-1.876260	-0.725190	0.078563	-0.455553	-1.357972	-1.233580	-1.086535	-0.938127	-0.931839	
00011165	-1.430189	-0.777680	-1.100789	-0.911435	-0.877178	-1.013133	-0.624353	-0.636708	-0.865700	-0.697810	
00011166	-0.747805	-1.164482	-1.232361	-0.873586	-0.729047	-1.437859	-1.075273	0.092418	-0.307867	-0.731943	
00011167	-1.548608	-3.496386	-2.814649	-0.898364	-2.865583	-1.293440	-1.485460	1.272667	-2.874217	-3.020456	
00011168	-2.855037	-3.372577	-0.856570	-0.849252	-2.202521	-1.357081	-1.904995	2.036405	-1.516336	-2.775263	
00011169	-1.051923	-1.768048	-1.369141	1.059364	-1.545509	-1.905597	-1.743070	-0.447904	-1.301703	-1.939647	
00011170	-1.282660	-0.891466	-0.986212	-1.158699	-0.758130	-1.017012	-0.686663	0.687641	-0.752567	-1.073228	
00011171	-1.702301	-1.346640	-1.051030	-1.530725	0.997293	-0.158911	-0.942511	-1.199324	-0.345841	-0.325419	
00011172	0.409446	-0.510968	-1.981311	-1.152615	-1.617852	-1.897729	-1.205358	-0.439765	-0.058803	-2.149021	
00011173	-0.802686	-1.641937	-1.775083	-0.138019	0.284368	-0.628874	-1.482865	-0.636168	2.055483	0.290610	
00011174	-1.323775	-1.730199	-1.108952	-1.185478	-0.630034	-1.181633	-1.696993	3.268701	-0.892924	-0.831317	
00011175	-1.270718	-1.615239	-1.050030	0.491261	-1.247884	-0.997124	-0.937555	-0.807103	-2.270090	-1.662277	
00011176	-1.646641	-1.561675	-0.485015	-0.811715	-0.759837	-2.278443	-0.025706	2.118393	-1.004520	-2.494793	
00011177	-1.269592	-1.603194	-1.301526	-1.219237	-1.080975	-1.416235	0.350070	-0.560265	-0.961694	-0.937671	
00011178	-1.343833	-0.152867	-1.549283	-1.406964	-1.116601	-1.035957	-1.204957	1.142711	-1.931127	-1.797770	
00011179	-2.222730	-2.206783	-2.867140	3.085092	-3.033490	-2.715606	-2.224217	-0.306264	-2.524547	-1.309568	
00011180	-0.911391	-1.371575	-1.125721	-0.197448	-1.777253	-1.656178	-1.316442	0.539676	-1.087177	-1.997182	
00011181	-1.001342	-1.177231	-0.973354	-0.761040	-3.353291	-1.775617	-2.201698	0.957653	-1.013010	-3.905429	
00011182	-1.166159	-2.068509	-1.116854	-2.352916	0.636226	-1.655547	-0.034410	-1.240808	-1.449245	-1.294132	
00011183	-1.247788	-1.361475	0.354460	-1.133716	-0.989366	-2.296101	-0.152392	-0.456176	-1.165360	-0.761446	
00011184	-1.170313	-1.506597	-0.303570	-0.854135	0.829950	0.122401	-0.893750	-0.047223	-0.845536	-0.751227	
00011185	-0.739655	-1.078234	-0.238863	-1.071394	-0.931147	-1.185529	-0.767573	-0.811863	-1.358273	0.218131	
00011186	-1.167997	-1.562785	-0.597812	-1.302460	-0.593637	-1.074035	-1.277969	1.387808	-1.103547	-1.394175	
00011187	-1.410904	-1.577596	-1.067288	-1.301955	-0.976280	-1.618672	-0.332315	1.286951	-1.308455	-1.021075	
00011188	-1.294519	-2.428967	-1.921591	2.162499	-2.137136	-1.854249	-1.816145	-0.310967	-2.414919	-2.322717	
00011189	-1.090610	0.750838	-1.145965	-1.690951	-1.126064	-1.826931	-0.997673	-1.179415	-1.340852	-1.340762	
00011190	-1.474745	-1.538002	-0.802120	-0.666806	-1.052361	-1.292965	-1.587116	2.494939	-0.614949	-0.691147	
00011191	-0.965877	-1.985304	-1.679500	2.411885	-1.784659	-1.925764	-1.345538	-0.967297	-1.648801	-1.643739	
00011192	-1.059413	-1.799362	-1.650266	0.322907	-1.600835	-1.293076	-1.497291	0.085656	-1.503399	-1.730136	
00011193	-1.597866	-1.643982	-1.107103	-1.413335	-0.847699	-1.450854	0.448421	-0.150054	-1.037434	-0.608986	
00011194	-1.038866	-1.352412	-0.991309	-1.019308	-1.269243	-1.433251	-0.238296	1.408664	-1.312677	-1.325445	
00011195	-1.439898	-2.128033	1.236985	-0.917042	-1.367199	-1.302878	-1.138090	-1.669394	-1.191559	-0.752504	
00011196	-1.376794	-2.391817	-2.408647	2.015837	-2.669085	-1.760760	-1.677646	-0.635507	-1.794599	-2.719310	
00011197	0.444821	-2.144611	-0.895908	-1.498361	-1.191600	-1.544661	-1.835971	0.769455	-1.302367	-2.098831	
00011198	-1.435621	-1.522389	-0.538645	-1.175095	-0.762399	-0.804046	-0.948365	2.059439	-1.146720	-0.608881	
00011199	-1.954903	-1.583527	-1.769169	-1.002632	-2.200322	-2.194356	-1.642359	3.626362	-1.192658	-1.748403	
00011200	-1.274571	-0.997200	-1.422098	0.095719	-0.839218	-1.103737	-1.025070	-0.260357	-0.952550	-1.411123	
00011201	-0.958251	-2.144347	-1.713350	-0.944274	-1.290937	-1.420791	-0.107417	2.293483	-1.541070	-1.217344	
00011202	-1.079394	-2.151408	-1.036496	-0.316486	-1.347079	-1.081984	-0.301696	0.791223	-1.466918	-1.465798	
00011203	1.785464	-3.418123	-0.862903	-0.943804	-0.822125	-1.859020	-1.439032	0.017647	-0.817395	-2.899235	
00011204	-1.248454	-1.200692	-1.314014	-1.776070	-0.166518	-1.121196	-0.691033	0.461754	-1.204878	-0.737386	
00011205	-0.671098	-0.775936	-0.784366	-0.514642	-0.911666	-1.287079	-1.410557	0.576433	-0.104676	-1.134453	
00011206	-1.347071	-1.271119	-0.317103	-1.033045	0.488028	0.785455	-0.980725	0.673024	-0.190802	-0.545036	
00011207	-1.539101	-1.239397	-1.002442	-0.001662	-0.008380	1.102400	-0.971976	0.326511	-0.500665	-0.758478	
00011208	0.896435	-3.610800	-1.604756	-1.308586	-2.018131	-1.734287	-3.186711	1.131790	-1.055644	-2.848162	
00011209	-1.027731	-1.733640	-0.546408	-1.238888	0.197356	-0.217017	-0.993222	-0.754381	-0.299898	-0.747893	
00011210	-1.537123	-0.304339	-1.492774	-1.352056	-1.709772	-1.657285	-0.100463	-0.298843	-1.387088	-1.522770	
00011211	-1.774644	-1.889053	-0.932020	-1.591272	0.513092	-0.441666	-1.309744	-0.964798	-0.192384	0.064723	
00011212	-1.647872	-1.166463	-2.010025	-1.211223	-1.243126	-1.249663	1.165085	-0.874226	-1.392741	-1.115467	
00011213	-1.233949	-1.857927	-0.311492	-1.341111	0.977752	0.522005	-1.156725	-0.982266	-0.035348	-1.271396	
00011214	-1.161675	-0.234547	-1.316831	-0.928084	-1.705641	-1.470947	-0.917764	0.112123	-0.968661	-1.478171	
00011215	-0.998792	-1.165446	-0.784274	-0.856219	-0.622213	-1.189423	-1.209287	1.681288	-1.094980	-1.086273	
00011216	-1.633278	-1.634764	-0.765628	-0.879707	-1.286787	-1.156588	0.368268	0.780321	-1.063115	-0.546880	
00011217	-1.055660	-0.421019	-0.954301	-1.200041	-0.909680	-1.367702	-1.151415	1.573422	-0.287035	-0.861572	
00011218	-1.061552	-1.730234	-0.528268	-1.190480	-0.932606	-0.838240	0.901424	-0.942688	-0.887739	0.093134	
00011219	-1.806185	-2.783579	-0.918628	-1.330426	-0.917924	-0.865462	-2.333751	3.394119	-1.500950	-0.897393	
00011220	-0.746450	-1.336134	-1.047559	-0.366068	-0.708707	-1.604984	-0.665059	-0.159745	-1.447445	-0.202576	
00011221	-2.396970	-0.966739	0.993309	-2.541964	0.665611	-0.858128	-1.703353	0.037756	-0.904143	-0.482821	
00011222	-1.127577	0.691623	-2.199901	-1.141594	-1.422209	-1.180588	-1.533012	-0.092451	-1.196677	-1.400908	
00011223	-1.173738	-1.542115	-2.153187	-0.156970	-1.479248	-1.916199	-1.467922	0.518108	-0.571560	-1.955822	
00011224	-1.160893	-1.369297	-0.674920	-1.074141	-0.776423	-1.178892	-1.225100	2.995462	-1.127371	-0.856118	
00011225	-1.352405	-2.021481	-1.292601	-1.242565	-1.305132	-1.536463	0.118223	-1.263984	0.352112	-1.368477	
00011226	-2.059034	-1.186999	-0.425491	-0.870221	-0.532407	-0.589798	-1.431478	1.575767	-0.978112	-0.700115	
00011227	-1.073012	-1.559382	-0.279895	-1.007057	-0.216461	0.723677	-1.375486	-0.010771	-1.080096	-0.804259	
00011228	-0.820643	-1.911156	-0.778106	-0.603459	-1.156624	-1.151283	-1.351829	1.257398	-1.389146	-1.898364	
00011229	-2.392088	2.747571	-1.937517	-1.404009	-2.157583	-1.820628	-2.093968	-1.844266	-2.690214	-1.736855	
00011230	-1.681418	0.150278	-1.244469	-1.367826	-0.477185	-1.863502	-1.181362	-0.262979	-1.545454	-1.556909	
00011231	-0.505813	-1.311693	-1.491651	-0.613866	-0.544867	-1.063382	-0.711995	-0.616740	-1.040042	-0.883527	
00011232	-1.493127	-1.599281	-0.367227	-1.257300	-0.845333	-1.194404	-1.473974	1.338809	-1.003460	-1.475713	
00011233	-1.635761	-1.807106	-2.260413	2.287820	-2.320055	-2.416867	-1.834330	-0.676630	-1.542601	-1.691086	
00011234	-0.428327	-1.815620	-0.531035	-0.767404	-0.507400	-1.358428	-0.850436	0.599074	-1.050826	-0.926505	
00011235	-1.098990	-1.013523	-1.019093	-1.411586	-2.297035	-1.913254	-0.401811	0.604530	-1.333184	-1.247591	
00011236	-1.445382	-1.779631	-0.969445	-1.164908	-0.805740	-1.146190	0.708581	0.248241	-1.171347	-1.015052	
00011237	-1.302584	-2.432293	-1.564324	0.388720	-1.531050	-1.646828	-2.101119	0.209975	-1.793702	-2.341698	
00011238	-0.954557	-1.395054	-1.062977	-1.860821	1.453289	1.459066	-1.685527	-1.512278	-0.560468	-0.770664	
00011239	-1.121291	-1.735264	-1.235115	-0.884774	-1.077570	-1.304389	0.520563	-0.991900	-1.042414	-1.119764	
00011240	-0.949768	-0.551888	0.199458	-0.855315	-0.573450	-0.526829	-1.120641	2.189553	-0.364233	-0.709654	
00011241	-1.296609	-1.357331	-1.739456	-1.711830	-0.580589	-1.563642	1.497259	-0.781151	-1.542150	-0.761136	
00011242	-1.432877	-1.839127	-2.845357	-1.589823	-1.146205	-0.555332	0.479776	-0.413468	-0.682606	-1.242053	
00011243	-0.276278	1.142622	-1.292023	-0.551232	-1.306035	-1.493836	-1.238852	-0.096392	-2.413310	-1.294795	
00011244	-1.158370	-1.702160	-0.738215	-1.677436	-0.606229	-0.884468	-0.478321	1.511863	-1.036064	-0.120836	
00011245	-1.611513	-1.492171	-0.852615	-1.452783	-0.299815	-0.771613	-1.602969	2.383419	-0.885421	-0.800365	
00011246	-1.233843	-0.952951	-0.469725	-1.227879	-0.346185	-1.006853	-1.016197	2.974220	-1.016989	-0.912802	
00011247	-1.318465	-2.035848	-1.593795	-0.878744	-0.820349	-1.318883	0.884473	-0.003018	-1.293153	-0.727993	
00011248	-2.542588	-2.189926	-1.039858	-1.820010	-1.008926	1.066378	-1.688390	1.990603	-0.743320	-1.408866	
00011249	-0.971050	-0.904128	-0.298380	-1.357841	-0.631069	-0.302071	-1.160229	-0.288171	-1.543413	-1.011990	
00011250	-1.262851	-1.700688	0.057823	-2.232776	0.235569	-1.418365	-1.381192	-0.248743	-1.311531	-1.882202	
00011251	-1.898640	-2.020417	-1.120376	-0.960794	-0.830590	-1.269530	-0.349313	1.769495	-1.232988	-0.625915	
00011252	-0.697733	-0.750207	-1.588297	-0.564323	-0.613517	-1.448113	-1.458511	0.718426	-0.729182	-1.812903	
00011253	-1.072322	-1.103810	-0.563669	-1.256081	-0.554786	-0.727687	-0.892530	1.519063	-1.180079	-0.786905	
00011254	-1.300167	-1.805525	-0.511033	-1.034192	-0.154927	-1.169065	-1.123471	0.260046	-0.382124	-0.194082	
00011255	-0.475210	-2.038138	-0.246065	-1.091131	0.058672	-0.680917	-0.894158	0.571828	-0.455709	-0.183552	
00011256	-1.650230	-1.914378	-0.380408	-0.779701	-1.062709	-1.167491	-1.358118	2.011207	-1.123561	-1.157865	
00011257	-0.938689	-1.596426	-1.352597	-1.141191	0.592796	-0.083249	-0.432943	0.384842	0.218738	-0.799861	
00011258	-0.939811	-1.337064	-1.265401	0.044320	-1.157270	-1.360448	-0.825506	0.308135	-1.076552	-1.201508	
00011259	-1.485721	-1.610167	-0.680599	-2.086438	-0.632913	-0.692467	-0.509579	0.297757	-0.808226	-0.810262	
00011260	-1.417494	-1.569358	-1.844972	-1.607775	-1.179224	-2.067380	0.724985	-0.827567	-2.007413	-1.034002	
00011261	-0.934156	-1.593011	-1.537009	0.572671	-2.003056	-1.925603	-1.335460	0.001790	-0.872325	-1.827259	
00011262	-0.779541	-1.784782	-0.401367	-0.958507	-0.859370	-0.935838	-1.138919	1.454956	-1.228928	-0.660962	
00011263	-1.171092	-1.211426	-0.657706	-1.105367	-0.868286	-1.183292	-1.205065	0.002977	0.108257	-1.091564	
00011264	-1.456937	-1.927403	-0.147950	-1.843399	0.987306	2.095606	-1.691483	0.227701	-0.699029	-0.941899	
00011265	-1.470295	-1.710463	-0.616250	-1.331614	0.207874	-0.953058	-0.792757	0.074481	-0.789845	-0.196287	
00011266	-1.191153	1.320284	-1.504875	-1.011864	-2.136747	-1.561606	-1.632154	-2.520144	0.111655	-1.477639	
00011267	-1.276962	-0.946752	-0.553554	-1.322852	-0.868375	-1.280136	-0.858354	-0.978996	-1.821759	-0.118760	
00011268	-1.256913	-0.978123	-0.828918	-0.811124	-0.889011	-0.888516	-1.562126	-0.638147	-0.379510	-0.441330	
00011269	-1.333872	-1.244305	-0.702323	-1.300940	-0.224522	-0.102208	-1.176490	-0.053224	-0.673940	-1.050983	
00011270	-0.990862	-1.700723	-1.739480	0.396392	-1.724105	-1.768364	-1.623799	0.619545	-1.370391	-2.298564	
00011271	-1.389125	-2.243084	-0.725728	-0.888843	-0.590101	-1.004627	-1.622597	3.242861	-1.256477	-0.489724	
00011272	-1.340044	-3.073110	-1.000775	-0.753009	-1.094263	-1.198151	2.809047	-1.663616	-1.234648	-0.880637	
00011273	-1.108563	-1.331590	-0.649371	-1.035144	-0.703991	-1.012337	-0.547068	0.123579	-0.937820	-1.079509	
00011274	-1.233952	-1.621326	-0.812250	-1.133174	-0.708386	-0.968553	-1.310657	2.476100	-0.761006	-0.737427	
00011275	-0.938075	0.173142	-0.929856	-1.076246	-0.500374	-0.980539	-0.920050	-1.336740	-0.804470	-0.741841	
00011276	-1.062196	-1.378393	-1.200275	-0.631508	-2.155501	-1.157735	-0.878262	1.369396	-1.267474	-1.470454	
00011277	-2.283704	-1.321899	-1.480646	0.602494	-1.246312	-1.261284	-1.790212	0.145195	-2.405729	-2.039951	
00011278	-2.026450	-1.462455	-1.083774	-1.917819	0.276488	-2.228557	-0.938518	-0.512702	-1.137556	-0.942610	
00011279	-2.272579	-2.402137	-0.957125	-0.946571	-1.765234	-1.614749	-1.399385	1.534494	-1.490158	-2.046561	
00011280	-1.625577	-3.596732	-3.492250	-1.057834	-0.851144	-2.230386	1.642574	-0.658889	-1.213868	-0.541487	
00011281	-1.055334	-0.773324	-0.336644	-1.015252	-0.929717	-1.814582	-1.698801	2.580534	-1.301184	-2.903104	
00011282	-1.258015	-1.262327	-0.936410	-0.851310	-0.984429	-1.092356	-1.810010	1.782789	-1.003379	-0.796988	
00011283	-0.861003	1.685710	-0.815680	-1.753463	-2.703090	-2.625445	-2.045194	-1.003924	-0.966601	-3.663861	
00011284	-1.253093	-1.409368	-0.850275	-1.273086	-0.818304	-0.980497	0.851560	-0.291362	-1.145177	-0.964824	
00011285	-1.661964	-1.902343	-3.205559	1.585571	-2.258787	-1.817204	-1.526139	0.015703	-1.828031	-1.352626	
00011286	-2.426405	-2.677727	-3.486191	-0.968011	-0.530321	-2.788224	2.429935	-1.526164	-0.763981	-2.194800	
00011287	-1.642827	4.194999	-1.355183	-1.808734	-1.165513	-0.924776	-1.746850	-2.464004	-1.937181	-1.645545	
00011288	-1.201707	-1.462948	-0.458858	-1.294055	-0.090511	-0.319682	-1.045609	1.844049	-0.696371	-0.663366	
00011289	-1.154923	-1.291047	-0.080060	-1.298803	-0.572323	-0.764115	-1.454866	1.838112	-0.983781	-0.856396	
00011290	-2.038306	-2.689645	-2.397923	2.144386	-3.006396	-1.317272	-1.444295	-0.502151	-1.112025	-1.501848	
00011291	-1.064002	-1.149397	-0.965189	-1.037495	-0.313521	-1.007289	-1.019266	0.487627	-0.743270	-0.909259	
00011292	-1.790664	-1.038956	-0.371978	-1.022044	1.051862	2.492273	-0.731560	0.106651	0.275717	-0.097553	
00011293	-0.963239	-1.119480	-1.109151	-0.216705	-1.105602	-1.290872	-1.172776	-0.145794	-2.158560	-1.118947	
00011294	-0.643289	-1.625840	-3.638141	1.989322	-1.587501	-1.636475	-1.439922	-0.199265	-1.324561	-1.113700	
00011295	-0.940453	-2.657096	-1.373475	1.361904	-1.426225	-1.918260	-1.711331	-0.765592	-1.150456	-1.082810	
00011296	-1.334653	-0.791559	-0.745989	-0.927050	-1.143085	-2.519489	-1.990373	4.017157	-1.138085	-1.532572	
00011297	-0.504117	-1.875551	-2.029548	-1.093289	-0.405700	0.001304	-0.060143	0.123414	-1.177111	-2.062159	
00011298	-0.454687	-2.555736	-2.284798	-0.722442	-1.659215	-2.245185	2.609940	-2.057371	-1.352347	-0.739944	
00011299	-1.363928	-1.653099	-1.312324	-0.806374	-1.006010	-1.974433	-1.247382	1.369268	-1.598418	-1.825211	
00011300	-0.895329	-0.990725	-0.788797	-1.299313	-4.205528	-1.887353	-2.514856	1.046220	-0.745275	-3.904765	
00011301	-0.975185	-2.102929	-0.681377	-1.023704	0.347341	-0.789153	-0.961930	0.946719	-1.368387	-0.440044	
00011302	-1.128966	-1.381539	-1.106839	-1.153014	-0.514141	-1.151227	-1.101963	0.903844	-0.555373	-1.114514	
00011303	-1.490382	-1.436610	-0.400082	-1.236378	-0.603341	0.004954	-1.525440	1.539098	-0.837485	-0.951632	
00011304	-0.266987	-1.055459	-0.830935	-0.881684	-1.064780	-1.670613	-1.192271	1.854117	-0.949217	-1.301391	
00011305	-1.554439	-0.849542	-0.309299	-1.140657	-0.177670	0.001665	-1.123547	-0.237065	-0.285070	-2.086467	
00011306	-1.745825	-1.532005	-0.912508	-1.079832	-0.165246	-1.107175	-1.492151	0.234963	-1.119168	-0.100388	
00011307	-1.103920	-1.626983	-1.180758	-0.885589	0.308526	-0.431153	-1.124830	-0.835657	-0.400747	-0.182724	
00011308	-0.662132	-1.824776	-0.853227	-0.180734	-1.283706	-1.263722	-1.610730	0.360445	-1.623098	-1.763993	
00011309	-0.793485	-1.484857	-1.495696	0.172182	-2.273688	-1.782520	-1.293582	0.548241	-1.070473	-2.194712	
00011310	-0.755286	-1.148670	-0.852325	-0.177130	0.559689	-0.841669	-1.417184	-1.185855	-0.501567	-0.477789	
00011311	-1.549975	-2.515374	-0.696579	-0.906212	-0.479239	-0.867768	-1.250820	3.437534	-1.094330	-0.289467	
00011312	-1.134225	-1.446045	-0.689898	-0.632096	-0.460959	-1.005595	-0.737057	1.201742	-0.610646	-0.767562	
00011313	-2.255827	-2.225898	-1.681988	-1.272957	-1.546950	-1.376273	1.289030	-0.572555	-1.341563	-1.187694	
00011314	-1.205045	-2.166952	-1.517476	0.139453	-1.349660	-1.593447	-1.331184	0.327314	-1.328363	-2.800887	
00011315	-1.185563	-1.090046	-0.976257	-1.447563	-0.496767	-0.882513	-1.880906	2.529623	-1.206390	-1.377426	
00011316	-1.151915	-3.382111	-0.750783	-1.469930	-0.875499	-1.309747	-2.200299	6.721007	-0.749723	-0.884948	
00011317	-1.180515	-1.286855	-0.752159	-1.481325	-0.081840	-0.945197	-0.793933	0.413745	-0.788303	0.404755	
00011318	-1.552749	-1.049378	-0.861157	-2.118324	-0.429643	-0.438762	-1.757921	3.948963	-1.073877	-0.486777	
00011319	-1.291171	-1.423237	-0.996129	-0.842827	-1.181850	-1.502406	-1.484007	1.677594	-1.424035	-1.597804	
00011320	-1.048188	-2.536764	-1.528216	-0.710674	-1.848556	-1.463364	-2.200865	1.286681	-1.212535	-2.014254	
00011321	-0.837437	-1.645976	-1.274306	0.137821	-1.089923	-0.482075	-1.747992	0.715769	-1.405308	-1.998860	
00011322	-2.399806	-1.330710	-0.681815	-0.757754	0.132080	0.116179	-1.271289	0.163938	-1.463612	-0.792412	
00011323	-0.936484	-0.629575	-0.808081	-1.332341	-1.452993	-1.683625	-1.964355	-0.238582	-0.642311	-1.932549	
00011324	-1.576237	-2.624924	-1.086659	-1.435527	0.453628	-1.119081	-1.238234	-1.133078	-0.612137	1.510461	
00011325	-0.850502	-1.707984	-1.669588	0.603144	-2.120900	-1.541281	-1.160358	0.631329	-1.645699	-2.277366	
00011326	-1.788412	-2.967183	-2.097121	-0.858799	-3.388158	-2.854151	-1.545511	1.747076	-1.658062	-2.336118	
00011327	-0.940607	-1.187871	-1.254326	-1.454828	-1.031922	-1.243699	-1.221955	2.074253	-2.406969	-1.907682	
00011328	-1.229865	-2.154678	-1.269539	-1.491090	-0.354858	-2.030542	-0.090369	1.032947	-1.463707	-0.831233	
00011329	-1.028055	-1.257219	-0.821592	-1.987658	1.897835	1.343460	-1.756145	-1.676650	-0.757180	-0.822116	
00011330	-1.873913	0.340981	-1.042444	-2.521855	-1.060327	-1.891873	-0.517573	-0.878096	-1.112302	-1.051737	
00011331	-0.522960	-0.926875	-1.222889	-1.349608	-0.006840	-1.947125	-2.045381	-0.515849	-0.745171	-0.365739	
